"id","language","bank","card","merchant","merchantPhone","benefit","tAndCLink","from","to","storeLocation","imageUrl","cuisineType"
"CB-1595","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","Bread Street Kitchen & Bar","22301800","""10% off à la carte menu""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""Mezzanine Level, LKF Hotel, 33 Wyndham Street, Central, HKI""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1595.jpg","western"
"CB-1447","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","BreadTalk","29070002","""10% off 1lb or above whole cake""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""Shop 308, Cityplaza One, 18 Taikoo Shing Road, Tai Koo, HKI"",""Shop B, G/F, JD Mall, 233-239 Nathan Road, Jordan, KLN"",""Shop G25, G/F, Popcorn, 9 Tong Yin Street, Tseung Kwan O, NT"",""Shop 6C, G/F, Dung Fat Mansion, 10-16 Tai Ho Road, Tsuen Wan, NT"",""Shop 114, The Lane, 15 Pui Shing Road, Tseung Kwan O, NT"",""Shop A162, Level 1, Sun Yuen Long Centre, Yuen Long, NT"",""Shop L1, Lower G/F, Fitfort, 560 King’s Road, North Point, HKI"",""Shop 31, G/F, Citimall, 1 Ka Yuk Road, Yuen Long, NT"",""Shop 7, MTR Olympic Station (Unpaid Concourse), Tai Kok Tsui, KLN"",""Shop 5, G/F, Lung Cheung Plaza, 136 Lung Cheung Road, Wong Tai Sin, KLN""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1447.jpg","others"
"CB-1512","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","BriKetenia","35778100","""15% off dinner food items"",""10% off dinner food items"",""Complimentary 5 course tasting menu""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""Shop B1, 1/F, TG Place, 10 Shing Yip Street, Kwun Tong, KLN""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1512.jpg","western"
"CB-399","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","Café de Coral","25508056","""10% off Party 100 menu""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""Shop 20 and 21, Wah Kwai Shopping Centre, Wah Kwai Estate, Aberdeen, HKI"",""Shops 15 and 16, G/F., Site 3 of Aberdeen Centre, Aberdeen, HKI"",""Shop 1, Shek Pai Wan Shopping Centre, Aberdeen, HKI"",""Unit No. 109, Marina Square West Commercial Block, South Horizons Apleichau, Ap Lei Chau, HKI"",""Shop No.206, Commercial Centre Phase I, Lei Tung Estate, Ap Lei Chau, HKI"",""G/F, Pak Lee Building, 6-8 King's Road, Tin Hau, HKI"",""3rd Floor, Hennessy Apartment, No.48 Percival Street, Causeway Bay, HKI"",""Shop No. U2, Upper Ground and Shop No. L40, Lower Ground, FitFort, 560 King's Road, North Point, HKI"",""G/F, Metropole Building, 416-438 King's Road, North Point, HKI"",""Shop No.8, G/F., Fortress Tower, 250 King's Road, North Point, HKI"",""Shop 211-222, 1/F, City Garden, 231-233 Electric Road, North Point, HKI"",""Shops H and I, G/F, No. 969-971 King's Road, 1-5 Tong Chong St., Quarry Bay, HKI"",""Unit 3, 2/F, Kerry Centre, No. 683 King's Road, Quarry Bay, HKI"",""Lower Ground Floor,Oceanic and Montane Mansions, 1026-1028 King's Road, Quarry Bay, HKI"",""Shop 121-122, Cityplaza, Tai Koo, HKI"",""2/F,Wan Tsui Shopping Centre, Wan Tsui Estate, Chai Wan, HKI"",""Shop 111, Shopping Centre, Siu Sai Wan Estate, Chai Wan, HKI"",""Shop 101, Yiu Tung Shopping Centre, Yiu Tung Estate, Shau Kei Wan, HKI"",""Shop 157-159, G/F and 1/F, Tai On Building, 57-87 Shaukeiwan Road, Shau Kei Wan, HKI"",""Shop 6, Oi Tung Shopping Centre, Shau Kei Wan, HKI"",""Unit No. G02, G/F., Shui On Centre, 6-8 Harbour Road, Wan Chai, HKI"",""1/F, 151 Lockhart Road, Wan Chai, HKI"",""1/F, New Century Plaza, No. 161-163 Wan Chai Road, Wan Chai, HKI"",""Portion of the Ground Floor and Portion of the Basement, W Square, No. 314-324 Hennessy Road, Wan Chai, HKI"",""Shop No. 201, Second Floor, CITIC Tower, 1 Tim Mei Avenue, Wan Chai, HKI"",""Unit C, Shop 42-68, G/F, Admiralty Centre, No. 18 Harcourt Road, Admiralty, HKI"",""Minor Portion of Shop No.G1-B and G2, G/F, Melbourne Plaza, No.33 Queen's Road Central, Central, HKI"",""Basement and 1/F, Chinachem Tower, 34-37 Connaught Road Central, Central, HKI"",""G/F and Basement Level One, Cheung Kong Center, 2 Queen's Road Central, Central, HKI"",""1/F, Regent Centre, 88 Queen's Road Central, Central, HKI"",""Shop 1, UG/F Malaho Centre, 10-12 Stanley Street, Central, HKI"",""Concession HOK 27A and 27B, Hong Kong Station, HKI"",""Concession HOK 53, Hong Kong Station, HKI"",""Shop 108, Level 1, Infinitus Plaza, No.199 Des Voeux Road, Sheung Wan, HKI"",""Commercial Units 208-214, Second Floor of Low Block, Grand Millennium Plaza, 181 Queen's Road Central, Sheung Wan, HKI"",""Shop 119, 1/F, 191 Connaught Road West, Sheung Wan, HKI"",""Shop H, G/F, Kin Liong Mansion, No. 16-30 North Street, Kennedy Town, Western District, HKI"",""Shop on Middle Ground Floor, Federate Building, No. 292-298 Queen's Road West, Western District, HKI"",""Shop 11G, G/F, Tower 2, Commercial Podium, Site 9, Whampoa Garden, Hung Hom, KLN"",""Shop no. 15 - 16, Site 1, Whampoa Garden, Hung Hom, KLN"",""G/F and 1/F, Bowie Mansion, 47-49 Ma Tau Wai Road, Hung Hom, KLN"",""Shop LG07-08, LG11-15, Lower Ground Floor, Fisherman's Wharf, No. 8 Laguna Verde Avenue, Hung Hom, KLN"",""Concession KOW 63, Kowloon Station, KLN"",""Shop UG22, Upper Ground Floor, Coronation Circle, No. 1 Yau Cheung Road, Kowloon Station, KLN"",""Shop B, G/F, TAL Building, No. 45 Austin Road, Tai Kok Tsui, KLN"",""A1, G/F, Pak Shing Building, 31-37 Jordan Road, Jordan, KLN"",""Shop 11-16, G/F, Hilton Tower, 96 Granville Road, Tsim Sha Tsui, KLN"",""2/F, Chungking Express, Chungking Mansion, 36-44 Nathan Road, Tsim Sha Tsui, KLN"",""Shop 2307, Level 2, Gateway Arcade Harbour City, , Tsim Sha Tsui, KLN"",""Shop Nos. B7, B27 and Portion of Basement, Star House, No. 3 Salisbury Road, Tsim Sha Tsui, KLN"",""Shop No. R1A, 4-5, 1/F., China Hong Kong City, 33 Canton Road, Tsim Sha Tsui, KLN"",""Shop No.UG26 and UG35, Upper G/F, Olympian City 1, Tai Kok Tsui, KLN"",""Shop No.G163-174, G/F, Amoy Garden Phase I, 77 Ngau Tau Kok Road, Ngau Tau Kwok, KLN"",""Shop A, Suite No.1, 1/F, Chevalier Commercial Centre, 8 Wang Hoi Road, Kowloon Bay, KLN"",""Shop F, G/F, Wah Hing Industrial Mansions, 36 Tai Yau Street, San Po Kong, KLN"",""Shop Nos. 11-13, G/F, Po Tat Shopping Centre, Po Tat Estate, Sau Mau Ping, Kwun Tong, KLN"",""Shop No. 101, 1/F, Sau Mau Ping Shopping Centre, 101 Sau Ming Road, Kwun Tong, KLN"",""Shop No.212, Lok Wah North Commercial Centre, Lok Wah North Estate, Kwun Tong, KLN"",""1/F, Lee Hon House, Shun Lee Estate, Kwun Tong, KLN"",""Shop No. 1, G/F, Spectrum Tower, No. 53 Hung To Road, Kwun Tong, KLN"",""1/F and 2/F, Champion Court, 11 Hong Ning Road, Kwun Tong, KLN"",""Workshop Nos. 6-7 G/F, Hewlett Centre, 52-54 Hoi Yuen Road, Kwun Tong, KLN"",""Shop No.108, 1/F, Yau Lai Shopping Centre, Yau Tong, KLN"",""Unit 223, Level 2, Festival Walk, Tat Chee Avenue, Kowloon Tong, KLN"",""Shop B201A, Basement Two, Infinity Eight, No.8 Clear Water Bay Road, Choi Hung, Choi Hung, KLN"",""Shop 511, Tsz Wan Shan Shopping Centre, Tsz Wan Shan, KLN"",""Shop F5, Wong Tai Sin Shopping Centre, Lower Wong Tai Sin II Estate, Wong Tai Sin, KLN"",""UG1/F, Lok Fu Plaza II, Lok Fu Estate, 198 Junction Road, Wong Tai Sin, KLN"",""Shop A, 1/F, Flat 6, 2/F and Flat Roof, Foo Tat Building, No.50 Soy Street, Mong Kok, KLN"",""Basement, Argyle Centre Phase I, 688 Nathan Road, Mong Kok, KLN"",""1/F, Yau Shing Commercial Centre, 51 Sai Yeung Choi Street South, Mong Kok, KLN"",""Upper Ground Floor, Ginza Square, 565 – 567 Nathan Road, Mong Kok, KLN"",""Shop A and B, G/F, Honland Building, 108-118 Prince Edward Road, Prince Edward, KLN"",""Shop 2A, 25&26, G/F, Chong Chien Court, 331-361 To Kwa Wan Road, To Kwa Wan, KLN"",""1/F and G/F, Wing Tak Mansion, No.83 Pak Tai Street, To Kwa Wan, KLN"",""Shop 123, 1/F, Liberte Place, Liberte, No.833 Lai Chi Kok Road, Lai Chi Kok, KLN"",""Shop 109&109A, 1/F, Un Chau Shopping Centre, 303 Un Chau Street, Cheung Sha Wan, KLN"",""Factory No.3, G/F., Elite Industrial Centre, NO. 883 Cheung Sha Wan Road, Cheung Sha Wan, KLN"",""Shop No.101, Lei Cheng Uk Shopping Centre, Cheung Sha Wan, KLN"",""Portion B, Shop N95, 1/F, 1-17 Mount Sterling Mall, Mei Foo, KLN"",""Shop No.126-128, 114B Broadway, G/F, Stage VIII Mei Foo Sun Chuen, Mei Foo, KLN"",""1/F, 241 Cheung Sha Wan Road, Sham Shui Po, KLN"",""109 and 109A 1/F, Fortune Shopping Centre, Fortune Estate 8 Hang Cheung Street, Cheung Sha Wan, KLN"",""Shop 2, 3, 5-9, G/F, High Point, No.188 Tai Po Road, Sham Shui Po, KLN"",""Shop UG09-10, Kowloon City Plaza, No.128 Carpenter Road, Kowloon City, KLN"",""Shop No.101A, 1/F, Kwong Tin Shopping Centre, Lam Tin, KLN"",""Shop 2M, Level 4, Commercial Development, Sceneway Garden, Lam Tin, KLN"",""Shop No.209, Tak Tin Shopping Centre, Tak Tin Estate, Lam Tin, KLN"",""Shop No.249, 2/F, Choi Ming Shopping Centre, Choi Ming Court, Tseung Kwan O, NT"",""Shop no.3B, G/F, King Lam Shopping 38 Po Lam Road, Tseung Kwan O, NT"",""Shop Nos. 1-009-013, Level 1, Commercial Portion of Tseung Kwan O Plaza, No. 1 Tong tak Street, Tseung Kwan O, NT"",""Shop No.117, Sheung Tak Shopping Centre, Tseung Kwan O, NT"",""Shop No.108, Tsui Lam Shopping Centre, Tsui Lam Estate, Tseung Kwan O, NT"",""Shop no. 163, Level 1, East Point City, Tseung Kwan O, NT"",""Unit No. R-2, Podium Level One, Nan Fung Plaza, No.8 Pui Shing Road, Tseung Kwan O, NT"",""Shop No.2264, Level 2, Sunshine City Plaza, Ma On Shan, NT"",""Shop LG1, Kam Ying Court Shopping Centre, Kam Ying Court, Ma On Shan, NT"",""Shop No.19, Chung On Shopping Centre, Chung On Estate, Ma On Shan, NT"",""Shop L202, LG/2/F, Lee On Shopping Centre, Lee On Estate, 23 Sha On Street, Ma On Shan, NT"",""Shop No.102, G/F, Yiu On Shopping Centre, Yiu On Estate, Ma On Shan, NT"",""Shop No. 301, Commercial Centre, Hang On Estate, Ma On Shan, NT"",""Shop No.101-104, 1/F, Grandeur Garden, Tai Wai, NT"",""Shops nos. 117B, 120-123 1/F, City One Plaza, City One Shatin, No. 1 Ngan Shing Street, Sha Tin, NT"",""Shop No. 183,  Level 3, Lucky Plaza, Sha Tin, NT"",""Shop No. 448-450, Level 4, New Town Plaza (Phase 1), Sha Tin, NT"",""Shop No. 10, G/F., Chun Shek Shopping Centre, Sha Tin, NT"",""Shop No.303, Hin Keng Shopping Centre, Hin Keng Estate, Sha Tin, NT"",""Shop no. 1, G/F, Mei Lam Shopping Centre, Sha Tin, NT"",""Unit No.101, 1/F, The Commercial Accommodation,The Palazzo, No.28 Lok King Street, Fo Tan, NT"",""Shop No.20-21, Fu Hang Shopping Centre, Fu Hang Estate, Tai Po, NT"",""Shop No. P105, Kwong Fuk Commercial Centre, Kwong Fuk Estate, Tai Po, NT"",""Shop No. 224, Level 2, Tai Wo Shopping Centre, Tai Wo Estate, Tai Wo, NT"",""Shop No. 53, Level 1, Uptown Plaza, 9 Nam Wan Road, Tai Po, NT"",""Shop 021-026, Level 2, Zone A, Tai Po Mega Mall, 9 On Pong Road, Tai Po, NT"",""Whole of First Floor, Tak Shun Building, No. 76 Po Heung Street, Tai Po, NT"",""Shop Unit 120, Level 1, Maritime Square, Tsing Yi, NT"",""Shop 2A Level 1, Rambler Plaza, 1 Tsing Yi Road, Tsing Yi, NT"",""Shop S3, G/F, Tsing Yi Estate Commerical Complex, Tsing Yi Estate, 10 Fung Shue Wo Road, Tsing Yi, NT"",""Shop No. 24, 3/F, Choi Yuen Plaza, Choi Yuen Estate, Sheung Shui, NT"",""Shop No.140-140A, G/F, San Fung Avenue, Sheung Shui, NT"",""Shop 4, G/F, Cheung Lung Lane, Cheung Lung Wai Est, Sheung Shui, NT"",""Shop Nos. 24-26 G/F Avon Park, No. 15 Yat Ming Road, Fanling, NT"",""Shop A, Level 2, Fanling Town Centre, Fanling, NT"",""Shop No. 51, G/F, Union Plaza, No. 9 Wo Muk Road, Luen Wo Hui, Fanling, NT"",""Shop No.102, Yung Shing Shopping Centre, Fanling, NT"",""Shop No.13-18, 1/F, Kwai Chung Plaza, Kwai Chung, NT"",""Shop No.122, Podium Level 1, Kwai Chung Shopping Centre, Kwai Chung, NT"",""2/F, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, NT"",""Podium Floor, Riviera Garden, 1-7 Yi Hong Street, Tsuen Wan, NT"",""1/F, Cheong Yiu Mansion, 163-174 Castle Peak Road, Tsuen Wan, NT"",""Shop No.51-70, G/F., Block 15-17, Tsuen Wan Centre, Tsuen Wan, NT"",""Shop No. FC3-FC5 and Seating Area on G/F, Citywalk, No. 1 Yeung Uk Road, Tsuen Wan, NT"",""Shop No.104, Lei Muk Shue Shopping Centre, Tsuen Wan, NT"",""Podium Floor, Riviera Garden, 1-7 Yi Hong Street, Tsuen Wan, NT"",""Podium Floor, Riviera Garden, 1-7 Yi Hong Street, Tsuen Wan, NT"",""Shop No.106, Fu Tung Shopping Centre, Tung Chung, Outlying Islands District"",""Shop No.221, Yat Tung Shopping Centre, Tung Chung, Outlying Islands District"",""Shop 1-3, 5-8, 21 and 22, G/F, Orion Court, 23 Mau Tan Street,, Yuen Long, NT"",""Shop A, G/F, Block B, Town Centre, Fairview Park, Yuen Long, NT"",""Shops NO.G02-G04, G/F, Phase2, Kingswood Ginza, Tin Shui Wai, NT"",""Shop No.307, Tin Chak Shopping Centre, Tin Chak Estate, Tin Shui Wai, NT"",""Shop No.101, Tin Tsz Shopping Centre, Tin Tsz Estate, Tin Shui Wai, NT"",""Shop No.L226, 2/F, Chung Fu Plaza (Phase 1), Tin Chung Court, 30 Tin Wah Road, Tin Shui Wai, NT"",""Shop No.L209, Level 2, Leung King Shopping Centre, 31 Tin King Road, Tuen Mun, NT"",""Shop No. 2, G/F, Commercial Block 2, Tai Hing Estate, Tuen Mun, NT"",""Shop No. L230, Level 2, Butterfly Shopping Centre, Tuen Mun, NT"",""Shop No.121, Level 1, Commercial Centre, Shan King Estate, Tuen Mun, NT"",""1/F, Yan Oi Tong Jockey Club, Community and Sports Centre, Kai Man Path, Tuen Mun, NT"",""Shop No.G36-41, G/F, Tuen Mun Town Plaza, Tuen Mun, NT"",""Shop No. 201-203, Level 2, Kam Wah Garden, 1 Tuen Lung Street, Tuen Mun, NT"",""Shop No.40-50, Level 2, Sun Tuen Mun Centre, Tuen Mun, NT"",""Shop No.UG033, Upper Ground Floor, Metro City Plaza II, Tseung Kwan O, Fanling, NT""","https://www.citibank.com.hk/english/credit-cards/images/logo/img399.jpg","others"
"CB-1629","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","Café Pumpernickel","25780854","""10% off Pumpernickel Gift Box Set""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""Shop 1A, G/F, 1 Lau Li Street, Tin Hau, HKI"",""Shop 114B, 1/F, Hutchison House, 10 Harcourt Rd, Admiralty, HKI"",""4/F, Hong Kong Arts Centre, 2 Harbour Road, Wan Chai, HKI"",""Unit 12, 1/F, Elite Ind. Centre, 883 Cheung Sha Wan Road, Lai Chi Kok, KLN"",""Shop 3, G/F, Exchange Tower, 33 Wang Chiu Road, Kowloon Bay, KLN""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1629.jpg","others"
"CB-1479","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","Café Roma","34461226","""10% off food and beverages""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""Shop 7 & 8, 1/F, Beach Commercial Complex, Park Island, Ma Wan, NT""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1479.jpg","western"
"CB-1720","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","Cali-Mex","27722525","""10% off food and beverages""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-02-01","2016-12-31","""G/F, 25 Queen’s Road East, Wan Chai, Wan Chai, HKI"",""9-11 Pennington Road, Causeway Bay, HKI"",""71 Wellington Street, Central, HKI"",""G/F, 77 Wing Lok Street, Sheung Wan, HKI"",""G/F,11 Staunton Street, Central, HKI"",""G/F, 48 High Street, Sai Ying Pun, Western District, HKI"",""Shop 25B, G/F., Hoi Kwong Court Block 2, 13-15 Hoi Kwong Stree, Quarry Bay, HKI"",""G/F, Dennies House, 20 Luard Road, Wan Chai, HKI"",""G/F, 7 Lan Kwai Fong, Lan Kwai Fong, HKI"",""G/F, 70 Catchick Street, Kennedy Town, Western District, HKI"",""G/F, 43H Dundas Street, Mong Kok, KLN""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1720.jpg","western"
"CB-1389","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","Carrianna Chiu Chow Restaurant","25111282","""Complimentary “Crystal Dumpling”""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""1/F, 151 Gloucester Road, Wan Chai, HKI""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1389.jpg","chinese"
"CB-1587","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","Cecconi's Italian","25655300","""10% off à la carte menu""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""2/F, 77 Wyndham Street, Central, HKI""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1587.jpg","western"
"CB-1513","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","Chanti Wine","37499847","""20% off all Chile Viento Norte wines"",""Complimentary bottle of red wine (worth HK$150)"",""Complimentary gift set of 2 Bordeaux red wine glasses (worth HK$268)"",""Complimentary delivery""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""Block D, 20/F, Koon Wo Building, 63-75 Ta Chuen Ping Street, Kwai Chung, NT""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1513.jpg","others"
"CB-1681","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","CHEZ CHOUX","29679747","""Complimentary one selected Puff and enjoy special Stamp Collection program"",""Free delivery service""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""Shop L010, G/F, AEON Store, Kornhill Plaza, Tai Koo, HKI"",""Shop 2, Tsim Sha Tsui MTR Station (Near Exit C), Tsim Sha Tsui, KLN"",""MKK3 Mong Kok East MTR Station (Near Exit B), Mong Kok, KLN"",""MOK11 Mong Kok MTR Station (Near Exit E), Mong Kok, KLN"",""Shop 3, B2, Langham Place, Mong Kok, KLN"",""Shop LG-2c, APM, Kwun Tong, KLN"",""SHT37 Sha Tin MTR Station, Sha Tin, NT"",""TAW51 Tai Wai MTR Station (Near Exit A), Tai Wai, NT""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1681.jpg","others"
"CB-1722","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","CHINESE CLOUDLAND CUISINE","27220156","""10% off à la carte lunch menu"",""10% off à la carte dinner menu""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""1/F Wah Fung Building, 17-23 Minden Avenue, Tsim Sha Tsui, KLN""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1722.jpg","chinese"
"CB-168","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","Chit Chat Oyster & Grill","29671666","""10% off à la carte dinner menu""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""Shop GA8-9, Phase A, 55 Tai Hong Street, Lei King Wan, Sai Wan Ho, HKI""","https://www.citibank.com.hk/english/credit-cards/images/logo/img168.jpg","western"
"CB-498","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","CHOCOLAT-IER","31105685","""10% off first item"",""15% off second item""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""Kiosk 7, B2 Level, K11 Art Mall, 18 Hanoi Road, Tsim Sha Tsui, KLN"",""Kiosk N2FB, 1/F, Kornhill Plaza, 1 Kornhill Road, Tai Koo, HKI""","https://www.citibank.com.hk/english/credit-cards/images/logo/img498.jpg","others"
"CB-1682","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","CHOUX CREME Premium","23549304","""Complimentary one selected Puff and enjoy special Stamp Collection program"",""Free delivery service""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""CAB E-6, Causeway Bay MTR Station (Near Exit F), Causeway Bay, HKI""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1682.jpg","others"
"CB-1597","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","City Garden Hotel - Garden Café","28064922","""10% off lunch buffet, dinner buffet and à la carte menu""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""1/F, 9 City Garden Road, North Point, HKI""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1597.jpg","hotel"
"CB-1601","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","City Garden Hotel - Satay Inn","28064938","""15% off à la carte lunch menu"",""10% off à la carte dinner menu""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""B/F, 9 City Garden Road, North Point, HKI""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1601.jpg","hotel"
"CB-1602","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","City Garden Hotel - YUÈ","28064918","""15% off à la carte dinner menu"",""10% off à la carte lunch menu""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""1/F, 9 City Garden Road, North Point, HKI""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1602.jpg","hotel"
"CB-1173","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","Club Heichinrou","28903616","""10% off à la carte dinner menu""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2014-07-01","2016-12-31","""27/F, Cubus, 1 Hoi Ping Road, Causeway Bay, HKI""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1173.jpg","chinese"
"CB-1012","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","ClubONE Kowloon East","31628728","""10% off à la carte lunch menu""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""2/F, Kwun Tong View, Kwun Tong, KLN""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1012.jpg","chinese"
